"id_doorvaart";"dag";"maand";"jaar";"volgnummer";"schipper_voornamen";"schipper_patroniem";"schipper_tussenvoegsel";"schipper_achternaam";"schipper_plaatsnaam";"soort_korting";"korting_muntsoort1";"korting_bedrag1";"korting_muntsoort2";"korting_bedrag2";"korting_muntsoort3";"korting_bedrag3";"subtotaal1_muntsoort1";"subtotaal1_bedrag1";"subtotaal1_muntsoort2";"subtotaal1_bedrag2";"subtotaal1_muntsoort3";"subtotaal1_bedrag3";"subtotaal2_muntsoort1";"subtotaal2_bedrag1";"subtotaal2_muntsoort2";"subtotaal2_bedrag2";"subtotaal2_muntsoort3";"subtotaal2_bedrag3";"totaal_muntsoort1";"totaal_bedrag1";"totaal_muntsoort2";"totaal_bedrag2";"totaal_muntsoort3";"totaal_bedrag3";"totaal_muntsoort4";"totaal_bedrag4";"totaal_muntsoort5";"totaal_bedrag5";"privilege";"opmerking_bron";"opmerking_invoerder";"naam_invoerder";"datum_opgevoerd";"dirnummer";"tonnage";"belasting_korting";"hulp";"hulp1";"hulp2"
"744964";"19";"7";"1682";"359";"Jann Dirich";"";"";"Hessels";"Flil.";"";"";"";"";"";"";"";"Daler";"157 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"Daler";"161 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"03-12-10";"143";"";"";"";"";" "
"745554";"27";"10";"1664";"229";"Dowe";"";"";"Janssen";"Schellingh.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"03-12-10";"125";"";"";"";"";" "
"745622";"16";"4";"1682";"13";"Cornellius";"Douessenn";"";"Burp";"Schelling";"";"";"";"";"";"";"";"Daler";"154 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"158 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-12-10";"143";"";"";"";"";" "
"746088";"9";"8";"1671";"216";"Jan";"Evertssen";"";"Harlinger";"Flieland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"122 1/2";"Skilling";"16";"";"";"";"";"";"";"";"";"";"";"06-12-10";"133";"";"";"";"";" "
"746297";"15";"11";"1671";"165";"Johan";"";"";"Parcher";"Londen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"173";"";"";"";"";"";"";"";"";"";"";"";"";"06-12-10";"133";"";"";"";"";" "
"746417";"23";"11";"1664";"264";"Claes";"Bouwessen";"";"Prenek";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"124";"Skilling";"16";"";"";"";"";"";"";"";"";"";"";"06-12-10";"125";"";"";"";"";" "
"746424";"18";"4";"1671";"16";"Folchert";"Willemssen";"";"Bunch";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"158 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-12-10";"133";"";"";"";"";" "
"747332";"19";"8";"1682";"350";"Claus";"Willemssen";"";"Ros";"Schelling";"";"";"";"";"";"";"";"Daler";"170";"Skilling";"18";"";"";"";"";"";"";"";"";"Daler";"174";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-12-10";"143";"";"";"";"";" "
"747731";"2";"7";"1671";"138";"Foppe";"";"";"Allertssen";"de Schellingen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"91 1/2";"Skilling";"4";"";"";"";"";"";"";"";"";"";"";"07-12-10";"133";"";"";"";"";" "
"748173";"27";"8";"1664";"104";"Jann";"Janssenn";"";"Klein";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"96";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"07-12-10";"125";"";"";"";"";" "
"748874";"19";"9";"1671";"273";"Claes";"";"";"Pieterssen";"Hoorn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"21";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"08-12-10";"133";"";"";"";"";" "
"749319";"4";"10";"1671";"292";"Jan";"Pieterssen";"";"Groet";"Fliland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"152";"Skilling";"9";"";"";"";"";"";"";"";"";"";"";"08-12-10";"133";"";"";"";"";" "
"749492";"29";"5";"1664";"50";"Ellies";"";"";"Esborn";"Londen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"22";"";"";"";"";"";"";"";"";"";"";"";"";"08-12-10";"125";"";"";"";"";" "
"749530";"3";"6";"1667";"66";"Rommer";"";"";"Peterssenn";"Flieland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"133 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"08-12-10";"128";"";"";"";"";" "
"749801";"19";"8";"1682";"357";"Cornellius";"";"";"Terlfssen";"Schelling";"";"";"";"";"";"";"";"Daler";"169";"";"";"";"";"";"";"";"";"";"";"Daler";"173";"";"";"";"";"";"";"";"";"";"";"";"";"08-12-10";"143";"";"";"";"";" "
"749898";"11";"8";"1664";"115";"Claus";"Cornelssenn";"";"Døssenn";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"80";"";"";"";"";"";"";"";"";"";"VEL..";"";"";"08-12-10";"125";"";"";"";"";" "
"750048";"6";"7";"1670";"187";"Frandtz";"Cornellssenn";"";"Kous";"Fliland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"163 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"08-12-10";"132";"";"";"";"";" "
"750353";"17";"7";"1670";"31";"Henrich";"";"";"Anderssen";"Dannssig";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"27 1/2";"Skilling";"14";"";"";"";"";"";"";"";"";"08-12-10";"132";"";"";"";"";" "
"750515";"1";"8";"1670";"37";"Wouter";"";"";"Sibbolt";"Dannssig";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"34";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"09-12-10";"132";"";"";"";"";" "
"751685";"22";"8";"1670";"322";"Dribbe";"";"";"Obbiss";"Fliland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"123 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"10-12-10";"132";"";"";"";"";" "
"752213";"14";"7";"1664";"90";"Pitter";"";"";"Leylyau";"Callas";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10-12-10";"125";"";"";"";"";" "
"752305";"2";"5";"1657";"59";"Rommer";"";"";"Pitersz";"Flielant";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"103";"";"";"";"";"";"";"";"";"";"";"";"";"10-12-10";"114";"";"";"";"";" "
"752438";"5";"10";"1664";"106";"Samuell";"";"";"Parcker";"Londen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10-12-10";"125";"";"";"";"";" "
"752456";"5";"10";"1664";"107";"Jacob";"";"";"Meilles";"Londen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"118";"Skilling";"16";"";"";"";"";"";"";"";"";"";"";"10-12-10";"125";"";"";"";"";" "
"753526";"27";"10";"1664";"165";"Frantz";"";"";"Cornelssenn der Junge";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"154 1/2";"Skilling";"15";"";"";"";"";"";"";"";"";"";"";"10-12-10";"125";"";"";"";"";" "
"753605";"1";"8";"1671";"226";"Jan";"";"";"Janssen";"Flielannt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"134 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"13-12-10";"133";"";"";"";"";" "
"754123";"17";"9";"1670";"356";"Foppe";"";"";"Allerdtz";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"79";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"13-12-10";"132";"";"";"";"";" "
"754926";"29";"10";"1669";"389";"Roemer";"";"";"Pieterss";"Flielant";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"126 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"13-12-10";"131";"";"";"";"";" "
"755013";"12";"9";"1671";"127";"Johan";"";"";"Brun";"Londen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"90";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"13-12-10";"133";"";"";"";"";" "
"755239";"25";"11";"1669";"419";"Corneliss";"Jacobssen";"";"Helt";"Fliel.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"115";"";"";"";"";"";"";"";"";"";"";"";"";"13-12-10";"131";"";"";"";"";" "
"755852";"11";"10";"1670";"389";"Claus";"";"";"Gerdzenn";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"160 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"14-12-10";"132";"";"";"";"";" "
"756009";"29";"10";"1670";"398";"Jann";"Warnerssen";"";"Backer";"Fliland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"143 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"14-12-10";"132";"";"";"";"";" "
"756647";"18";"11";"1670";"423";"Peter";"";"";"Henrichsenn";"Amland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"132 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"14-12-10";"132";"";"";"";"";" "
"756689";"23";"11";"1664";"187";"Harman";"Peterssen";"";"Suofuelstoch";"Fliland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"97";"Skilling";"9";"";"";"";"";"";"";"";"";"";"";"14-12-10";"125";"";"";"";"";" "
"756984";"20";"9";"1671";"304";"Jann";"Warnerssen";"";"Bacher";"Fl.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"164 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"14-12-10";"133";"";"";"";"";" "
"757305";"25";"12";"1669";"146";"Hendrich";"";"";"Andressen";"Dantzich";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"i";"Daler";"36 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"14-12-10";"131";"";"";"";"";" "
"757568";"1";"5";"1669";"74";"Jan";"";"";"Allertsen";"der Shelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"141";"Skilling";"20";"";"";"";"";"";"";"";"";"";"";"15-12-10";"131";"";"";"";"";" "
"757651";"10";"5";"1669";"78";"Jan";"Warnerssen";"";"Backer";"Flielant";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"138";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"15-12-10";"131";"";"";"";"";" "
"757796";"30";"4";"1664";"36";"Foppe";"";"";"Allertssen";"dr. Schell.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"84";"Skilling";"15";"";"";"";"";"";"";"";"";"";"";"15-12-10";"125";"";"";"";"";" "
"758072";"27";"5";"1670";"105";"Wolter";"";"";"Dirickssen";"Enckhuissen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"128";"";"";"";"";"";"";"";"";"";"";"";"";"15-12-10";"132";"";"";"";"";" "
"758348";"10";"12";"1671";"78";"Dierich";"";"";"Willemssen";"dr Schellinge";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"45 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"15-12-10";"133";"";"";"";"";" "
"758578";"17";"6";"1657";"123";"Dirrich";"";"";"Hessels";"Flielant";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"117 1/2";"Skilling";"14";"";"";"";"";"";"";"";"";"";"";"15-12-10";"114";"";"";"";"";" "
"758773";"13";"5";"1664";"54";"Jann";"Warnes";"";"Backer";"Flilant";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"150";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"15-12-10";"125";"";"";"";"";" "
"759080";"7";"7";"1658";"93";"Cornellis";"";"";"Jannssenn";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"48";"Skilling";"17";"";"";"";"";"";"";"";"";"";"";"15-12-10";"114";"";"";"";"";" "
"759641";"3";"7";"1669";"172";"Jan";"";"";"Allerts";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"148 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"16-12-10";"131";"";"";"";"";" "
"759815";"10";"7";"1669";"187";"Jan";"Harmersen";"";"Backer";"Flielant";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"101 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"16-12-10";"131";"";"";"";"";" "
"759895";"25";"10";"1671";"352";"Jacob";"";"";"Paulssen";"Dunkerchenn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"19 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"16-12-10";"133";"";"";"";"";" "
"760680";"16";"9";"1670";"328";"Claus";"Brianssen";"";"Danter";"der Schel.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"64 1/2";"Skilling";"21";"";"";"";"";"";"";"";"";"";"";"16-12-10";"132";"";"";"";"";" "
"760737";"10";"8";"1669";"236";"Hendrick";"";"";"Andersen";"Dantzich";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"20 1/2";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"17-12-10";"131";"";"";"";"";" "
"764155";"18";"11";"1670";"426";"Hendrich";"";"";"Jacobss";"Ahmelant";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"144";"";"";"";"";"";"";"";"";"";"";"";"";"20-12-10";"132";"";"";"";"";" "
"765445";"13";"5";"1647";"37";"Riffuert";"";"";"Hertkess";"Flielant";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"100 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"21-12-10";"103";"";"";"";"";" "
"765465";"7";"11";"1649";"464";"Dirich";"";"";"Hessels";"Fleilandt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"21-12-10";"105";"";"";"";"";" "
"765514";"1";"4";"1669";"14";"Jann";"";"";"Kodde";"Broch";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"150 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"21-12-10";"131";"";"";"";"";" "
"765839";"9";"11";"1656";"173";"Chrestoffer";"";"";"Drichell";"Kollbergh";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"2";"Daler";"42";"Skilling";"14";"";"";"";"";"";"";"";"";"21-12-10";"113";"";"";"";"";" "
"766607";"16";"4";"1670";"15";"Gybrecht";"";"";"Gerritssen";"Dantzich";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"32 1/2";"Skilling";"18";"";"";"";"";"";"VEB";"";"";"22-12-10";"132";"";"";"";"";" "
"768516";"3";"7";"1669";"286";"Jan";"Janssen";"";"Klein";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"153";"Skilling";"15";"";"";"";"";"";"";"";"";"";"";"23-12-10";"131";"";"";"";"";" "
"769831";"4";"8";"1657";"53";"Christian";"";"";"Schmeling";"Dantzig";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"15 1/2";"Skilling";"17";"";"";"";"";"";"";"";"";"24-12-10";"114";"";"";"";"";" "
"769854";"6";"9";"1647";"272";"Arian";"Cornellissen";"";"Raep";"Flielandt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"104 1/2";"Ort";"1/2";"";"";"";"";"";"";"";"";"";"";"24-12-10";"103";"";"";"";"";" "
"770630";"22";"9";"1669";"318";"Jan";"Cornelisen";"";"Backer";"Flielant";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"168 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"03-01-11";"131";"";"";"";"";" "
"770645";"20";"4";"1669";"66";"Fouche";"Petterssenn";"";"Krabbe";"Flil.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"119 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"03-01-11";"131";"";"";"";"";" "
"771327";"2";"11";"1656";"300";"Claes";"";"";"Cornelissen";"Dørgerdam";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"135 1/2";"Skilling";"4";"";"";"";"";"";"";"";"";"";"";"03-01-11";"113";"";"";"";"";" "
"772711";"24";"9";"1647";"306";"Claus";"Hertgess";"";"Schmit";"Fenhuisen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"120 1/2";"Ort";"1/2";"";"";"";"";"";"";"";"";"";"";"04-01-11";"103";"";"";"";"";" "
"772761";"21";"6";"1654";"58";"Corneliss";"";"";"Lambertsen";"Flieland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"77";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"04-01-11";"112";"";"";"";"";" "
"775089";"25";"7";"1670";"248";"Dauwe";"";"";"Janssen";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"121";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"05-01-11";"132";"";"";"";"";" "
"775109";"17";"6";"1654";"41";"Jan";"";"";"Allertssen";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"138 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"05-01-11";"112";"";"";"";"";" "
"775756";"29";"7";"1670";"263";"Foppe";"";"";"Allertssen";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"126";"";"";"";"";"";"";"";"";"";"";"";"";"05-01-11";"132";"";"";"";"";" "
"777563";"6";"3";"1656";"7";"Laffer";"";"";"Psult";"Danzig";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"40 1/2";"Skilling";"21";"";"";"";"";"";"";"";"";"06-01-11";"113";"";"";"";"";" "
"777610";"3";"12";"1655";"80";"Matias";"";"";"Haal";"Lund.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"77 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-01-11";"112";"";"";"";"";" "
"778435";"1";"4";"1648";"5";"Jacob";"";"";"Doueress";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"225 1/2";"Ort";"1";"";"";"";"";"";"";"";"";"";"";"06-01-11";"104";"";"";"";"";" "
"779343";"10";"6";"1655";"163";"Elcke";"";"";"Lennertz";"Flielant";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"121 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"07-01-11";"112";"";"";"";"";" "
"780911";"17";"8";"1655";"75";"Jan";"";"";"Simson";"Nyecastel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"61";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"07-01-11";"112";"";"";"";"";" "
"781300";"9";"9";"1648";"243";"Jacob";"";"";"Jacobssen";"Cadullen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"88";"";"";"";"";"";"";"";"";"";"";"";"";"07-01-11";"104";"";"";"";"";" "
"782141";"25";"8";"1654";"242";"Adrian";"";"";"Cornelissen";"Flieland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"92";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"10-01-11";"112";"";"";"";"";" "
"783059";"20";"11";"1648";"402";"Hessell";"";"";"Sallingsen";"Worckumb";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"96";"";"";"";"";"";"";"";"";"";"";"";"";"10-01-11";"104";"";"";"";"";" "
"783361";"13";"4";"1655";"10";"Frantz";"Corneliusen";"";"Kous";"Flieland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"151 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"10-01-11";"112";"";"";"";"";" "
"784175";"25";"9";"1654";"326";"Willem";"";"";"Janssen";"Flieland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"113 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"11-01-11";"112";"";"";"";"";" "
"784378";"20";"10";"1669";"113";"Jann";"";"";"Parker";"Lunden";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"140 1/2";"Skilling";"10";"";"";"";"";"";"";"";"";"";"";"11-01-11";"131";"";"";"";"";" "
"784974";"4";"10";"1654";"350";"Frantz";"Cornelissen";"";"Couss";"Flieland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"158 1/2";"Skilling";"3";"";"";"";"";"";"";"";"";"";"";"11-01-11";"112";"";"";"";"";" "
"785188";"26";"5";"1670";"90";"Foppe";"";"";"Allers";"Fliland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"140";"Skilling";"9";"";"";"";"";"";"";"";"";"";"";"11-01-11";"132";"";"";"";"";" "
"785536";"29";"7";"1648";"164";"Klauess";"";"";"Harttlep";"Drøgerdam";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"11-01-11";"104";"";"";"";"";" "
"786305";"28";"9";"1669";"140";"Willem";"";"";"Longer";"Hull";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"96 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"12-01-11";"131";"";"";"";"";" "
"786402";"11";"8";"1669";"350";"Folcherdt";"";"";"Willemssen";"De Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"127";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"12-01-11";"131";"";"";"";"";" "
"786639";"4";"8";"1655";"73";"Claus";"";"";"Willumssen";"Cuurland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"49";"Ort";"3";"";"";"";"";"";"";"";"";"";"";"12-01-11";"112";"";"";"";"";" "
"786713";"14";"8";"1669";"368";"Frans";"";"";"Cornelssen";"Fliland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"145";"";"";"";"";"";"";"";"";"";"";"";"";"12-01-11";"131";"";"";"";"";" "
"786796";"15";"8";"1669";"374";"Rome";"";"";"Pettwssen";"Fliland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"126 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"12-01-11";"131";"";"";"";"";" "
"787348";"13";"9";"1669";"417";"Jann";"";"";"Alledzenn";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"181 1/2";"Skilling";"14";"";"";"";"";"";"";"";"";"";"";"12-01-11";"131";"";"";"";"";" "
"789100";"4";"10";"1669";"459";"Willem";"Willemssen";"";"Bet";"Fliland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"139";"";"";"";"";"";"";"";"";"";"";"";"";"13-01-11";"131";"";"";"";"";" "
"790375";"17";"6";"1654";"94";"Cornelliss";"Tønnissen";"";"Dysent";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"116 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"14-01-11";"111";"";"";"";"";" "
"790619";"24";"11";"1649";"497";"Tønis";"";"";"Siuerts";"d. Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"159 1/2";"Skilling";"11";"";"";"";"";"";"";"";"";"";"";"14-01-11";"106";"";"";"";"";" "
"790710";"15";"11";"1647";"410";"Albert";"Willemsen";"";"Backher";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"88 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"14-01-11";"103";"";"";"";"";" "
"790785";"6";"9";"1656";"250";"Harre";"";"";"Rinckes";"Warnes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"100 1/2";"Skilling";"3";"";"";"";"";"";"";"";"";"";"";"14-01-11";"113";"";"";"";"";" "
"793460";"14";"9";"1653";"73";"Franz";"";"";"Cornelissen";"Flieland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"17-01-11";"110";"";"";"";"";" "
"799031";"14";"12";"1654";"126";"Clauss";"";"";"Bowessen";"Flielant";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"107";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"20-01-11";"111";"";"";"";"";" "
"799260";"16";"12";"1654";"130";"Joris";"";"";"Tiepkhiss";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"128";"Skilling";"2";"";"";"";"";"";"";"";"";"";"";"20-01-11";"111";"";"";"";"";" "
"801333";"22";"6";"1646";"30";"Saphina";"";"";"Parcker";"Londen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"237";"";"";"";"";"";"";"";"";"";"";"";"";"21-01-11";"101";"";"";"";"";" "
"804465";"13";"4";"1642";"12";"Joris";"";"";"Siebssen";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"26-01-11";"94";"";"";"";"";" "
